minute,goalDifference,player,position,rating,team,eloTeam,keeper,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart,xg,goal
53,-2,Stanislav Lobotka,M,68,Napoli,1932,Mike Maignan,87,Milan,1806,True,25,23,30,34,assisted,right-foot,0.023029580712318,0
54,0,NicolÃ² Barella,M,75,Inter,1865,Wladimiro Falcone,69,Lecce,1524,False,29,41,29,1,assisted,right-foot,0.023030042648315,0
72,-1,Nicola Zalewski,M,58,Roma,1769,Andrea Consigli,80,Sassuolo,1657,True,24,55,28,32,corner,right-foot,0.02303134649992,0
36,0,IsmaÃ«l Bennacer,M,67,Milan,1835,Wojciech SzczÄ™sny,86,Juventus,1741,True,32,29,33,18,assisted,left-foot,0.023046016693115,0
85,0,Enzo Ebosse,D,33,Udinese,1678,Jeroen Zoet,71,Spezia,1502,False,32,23,36,27,assisted,left-foot,0.023052155971527,0
10,0,Matteo Darmian,D,57,Inter,1832,Emil Audero,78,U.C Sampdoria,1502,False,23,57,28,36,assisted,left-foot,0.023053586483002,0
53,0,Federico Gatti,D,35,Juventus,1830,Lorenzo MontipÃ²,76,Hellas Verona,1579,True,32,55,35,25,assisted,right-foot,0.023058285936713,0
40,0,Rolando Mandragora,M,66,Fiorentina,1727,AndrÃ© Onana,83,Inter,1829,False,30,22,34,30,assisted,left-foot,0.023058285936713,0
29,0,Kevin Lasagna,F,70,Hellas Verona,1635,Juan Musso,81,Atalanta,1729,True,32,46,32,10,assisted,left-foot,0.023064643144608,0
63,-1,Andrea Colpani,F,61,Monza,1522,Guglielmo Vicario,78,Empoli,1538,False,28,51,30,21,assisted,left-foot,0.023066997528076,0
45,-2,MartÃ­n Satriano,F,71,Empoli,1582,Rui PatrÃ­cio,81,Roma,1749,False,24,22,30,36,assisted,right-foot,0.023080240935087,0
15,0,Alexis Saelemaekers,M,66,Milan,1806,Samuele Perisan,63,Empoli,1599,True,27,53,29,25,assisted,left-foot,0.023083493113518,0
15,0,Alexis Saelemaekers,M,66,Milan,1806,Samuele Perisan,63,Empoli,1599,True,27,53,29,25,assisted,left-foot,0.023083493113518,0
33,1,Ivan RadovanoviÄ‡,D,52,Salernitana,1493,Lorenzo MontipÃ²,76,Hellas Verona,1594,True,28,30,29,19,assisted,right-foot,0.023086220026016,0
86,-2,Valerio Verre,M,72,U.C Sampdoria,1531,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1633,False,28,50,29,19,regular,right-foot,0.023094147443771,0
73,0,Ademola Lookman,F,73,Atalanta,1731,Wojciech SzczÄ™sny,86,Juventus,1769,False,24,26,27,30,assisted,right-foot,0.023097950965166,0
90,-3,Andrea Colpani,F,62,Monza,1576,Guillermo Ochoa,80,Salernitana,1511,False,4,56,16,75,assisted,right-foot,0.023098919540644,0
23,0,MÃ«rgim Vojvoda,M,52,Torino,1628,Marco Silvestri,79,Udinese,1651,True,35,34,35,9,assisted,right-foot,0.023119183257222,0
36,0,Destiny Udogie,D,62,Udinese,1675,Ivan Provedel,79,Lazio,1773,True,25,24,29,32,assisted,right-foot,0.023122936487198,0
40,-1,Ondrej Duda,M,71,Hellas Verona,1579,Andrea Consigli,80,Sassuolo,1685,True,24,23,29,35,assisted,right-foot,0.023122936487198,0
40,-1,Ondrej Duda,M,71,Hellas Verona,1579,Andrea Consigli,80,Sassuolo,1685,True,24,23,29,35,assisted,right-foot,0.023122936487198,0
31,0,Victor Osimhen,F,82,Napoli,1923,Pietro Terracciano,79,Fiorentina,1737,True,9,61,22,66,assisted,right-foot,0.023129433393478,0
28,-1,Walace,M,66,Udinese,1668,Guglielmo Vicario,80,Empoli,1562,True,27,47,27,14,assisted,right-foot,0.023153206333518,0
16,1,Danilo Cataldi,M,71,Lazio,1738,Alex Meret,78,Napoli,1804,True,31,26,34,24,regular,left-foot,0.023153722286224,0
49,-2,Matheus Henrique,M,59,Sassuolo,1654,Mattia Perin,79,Juventus,1783,False,32,40,32,0,regular,right-foot,0.023158490657806,0
14,0,Lautaro MartÃ­nez,F,83,Inter,1810,Luigi Sepe,73,Salernitana,1493,True,28,48,29,15,assisted,right-foot,0.023162215948105,1
78,-1,Alex Sandro,D,64,Juventus,1789,Luigi Sepe,73,Salernitana,1516,True,35,42,35,3,assisted,left-foot,0.023173451423645,0
56,1,Hakan Ã‡alhanoÄŸlu,M,79,Inter,1851,Marco Sportiello,76,Atalanta,1773,True,30,41,30,1,corner,right-foot,0.023176172748208,0
78,0,NicolÃ¡s DomÃ­nguez,M,65,Bologna,1666,Mike Maignan,87,Milan,1806,True,27,50,28,20,assisted,right-foot,0.023187635466456,0
34,-1,Daniele Verde,F,74,Spezia,1558,Nicola Ravaglia,67,U.C Sampdoria,1536,False,9,19,22,66,assisted,left-foot,0.023200754076242,0
15,0,Francesco Caputo,F,77,Empoli,1599,Wladimiro Falcone,74,Lecce,1568,True,29,40,29,0,assisted,left-foot,0.023212062194943,0
16,0,Matheus Henrique,M,59,Sassuolo,1657,BartÅ‚omiej DrÄ…gowski,75,Spezia,1539,True,31,45,31,9,assisted,right-foot,0.023218149319291,0
5,0,Miguel Veloso,M,69,Hellas Verona,1635,Juan Musso,81,Atalanta,1729,True,27,44,27,8,regular,right-foot,0.023220032453537,0
3,0,Fikayo Tomori,D,39,Milan,1840,Wladimiro Falcone,74,Lecce,1555,False,23,23,28,36,throw-in-set-piece,right-foot,0.0232356749475,0
90,1,Musa Barrow,F,73,Bologna,1607,Marco Silvestri,79,Udinese,1668,False,25,23,30,34,assisted,right-foot,0.023236030712724,0
84,1,Adam MaruÅ¡iÄ‡,D,66,Lazio,1723,Gianluca Pegolo,69,Sassuolo,1612,False,24,57,29,35,regular,right-foot,0.023236626759171,0
24,0,Wilfried Singo,D,56,Torino,1664,Andrea Consigli,80,Sassuolo,1685,False,23,54,26,31,assisted,left-foot,0.023237265646458,0
35,0,Lautaro MartÃ­nez,F,83,Inter,1850,Vanja MilinkoviÄ‡-SaviÄ‡,73,Torino,1640,True,29,23,33,30,assisted,right-foot,0.023239612579346,0
40,0,Emil Holm,M,59,Spezia,1521,Luigi Sepe,73,Salernitana,1493,False,31,22,35,30,assisted,right-foot,0.023242920637131,0
14,-1,Nikola VlaÅ¡iÄ‡,F,75,Torino,1641,Alex Meret,81,Napoli,1934,True,27,30,28,20,assisted,left-foot,0.023245882242918,0
77,-2,JosÃ© Luis Palomino,D,32,Atalanta,1755,AndrÃ© Onana,82,Inter,1842,True,8,37,8,20,corner,head,0.023247748613358,1
85,-3,Riccardo Orsolini,M,70,Bologna,1571,Wojciech SzczÄ™sny,86,Juventus,1741,False,10,48,12,38,assisted,left-foot,0.023247748613358,0
32,-1,Soualiho MeÃ¯tÃ©,M,58,Cremonese,1465,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,False,17,39,17,3,corner,left-foot,0.02326688170433,0
63,0,Valentin Gendrey,D,32,Lecce,1519,IonuÈ› Radu,72,Cremonese,1465,True,25,57,30,34,assisted,right-foot,0.023271948099136,0
59,0,Edin DÅ¾eko,F,83,Inter,1850,Marco Silvestri,79,Udinese,1640,False,26,54,29,28,assisted,right-foot,0.023287445306778,0
61,0,Krzysztof PiÄ…tek,F,74,Salernitana,1538,Åukasz Skorupski,76,Bologna,1649,True,30,32,31,14,assisted,right-foot,0.023294368758798,0
24,0,Santiago AscacÃ­bar,M,48,Cremonese,1465,Emil Audero,78,U.C Sampdoria,1521,True,29,39,29,1,corner,left-foot,0.023298025131226,0
5,0,Enzo Barrenechea,M,62,Juventus,1797,Martin Turk,63,U.C Sampdoria,1520,True,6,53,14,65,corner,head,0.023308172821999,0
29,0,Bryan Cristante,M,72,Roma,1768,Juan Musso,81,Atalanta,1754,True,30,46,30,11,assisted,right-foot,0.02331331372261,0
54,1,Gianluca Caprari,F,73,Monza,1522,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,True,32,25,35,25,regular,right-foot,0.023325860500336,0
83,0,Nikola VlaÅ¡iÄ‡,F,75,Torino,1636,Guillermo Ochoa,80,Salernitana,1514,False,24,23,29,35,assisted,right-foot,0.023345431312919,0
66,0,Romelu Lukaku,F,84,Inter,1865,Wladimiro Falcone,69,Lecce,1524,False,29,49,30,17,assisted,left-foot,0.023347198963165,0
45,-1,Tammy Abraham,F,77,Roma,1781,Marco Sportiello,76,Atalanta,1756,False,16,57,23,46,assisted,right-foot,0.023368904367089,0
7,1,Lautaro MartÃ­nez,F,83,Inter,1865,Wladimiro Falcone,69,Lecce,1524,False,31,39,31,1,regular,right-foot,0.023370742797852,0
89,2,Filippo Bandinelli,M,71,Empoli,1597,Åukasz Skorupski,76,Bologna,1692,True,33,28,35,19,regular,left-foot,0.023376198485494,0
5,0,Khvicha Kvaratskhelia,F,72,Napoli,1903,Rui PatrÃ­cio,81,Roma,1732,True,24,23,29,35,assisted,right-foot,0.023388605564833,0
11,0,David Okereke,F,66,Cremonese,1469,AndrÃ© Onana,82,Inter,1850,True,25,24,29,32,assisted,right-foot,0.023388605564833,1
50,-1,TomÃ¡s RincÃ³n,M,58,U.C Sampdoria,1521,Rui PatrÃ­cio,81,Roma,1733,True,31,38,31,3,assisted,right-foot,0.023399114608765,0
78,-2,RÃ©mi Oudin,M,70,Lecce,1519,Åukasz Skorupski,76,Bologna,1571,False,29,51,31,20,assisted,left-foot,0.023403435945511,0
54,0,Musa Barrow,F,73,Bologna,1571,Michele Di Gregorio,75,Monza,1522,False,28,21,33,34,assisted,right-foot,0.02341702580452,0
9,0,Andrea Colpani,F,62,Monza,1525,Ivan Provedel,78,Lazio,1728,False,32,43,32,5,regular,left-foot,0.023421406745911,0
79,-1,Alessandro Zanoli,D,35,U.C Sampdoria,1516,Guglielmo Vicario,80,Empoli,1562,False,28,60,34,35,assisted,right-foot,0.023435153067112,0
90,-1,Robin Gosens,M,74,Inter,1832,Åukasz Skorupski,76,Bologna,1610,False,30,32,31,14,assisted,left-foot,0.023437978699803,0
89,-2,Brandon Soppy,D,47,Udinese,1632,Mike Maignan,87,Milan,1837,False,22,8,38,55,assisted,right-foot,0.023448407649994,0
6,0,Josh Doig,D,58,Hellas Verona,1584,Martin Turk,63,U.C Sampdoria,1520,False,30,27,32,23,corner,right-foot,0.023452511057258,0
27,0,Hakan Ã‡alhanoÄŸlu,M,79,Inter,1850,Wladimiro Falcone,74,Lecce,1579,True,30,31,31,16,set-piece,right-foot,0.023457057774067,0
56,0,GrÃ©goire Defrel,F,75,Sassuolo,1654,Mike Maignan,87,Milan,1837,True,25,50,26,21,assisted,left-foot,0.023458749055862,0
25,1,Rasmus HÃ¸jlund,F,71,Atalanta,1754,Michele Di Gregorio,78,Monza,1667,True,17,38,17,6,set-piece,head,0.023489657789469,0
90,-2,Alberto Grassi,M,62,Empoli,1542,Alex Meret,79,Napoli,1893,False,9,30,13,48,set-piece,head,0.023490250110626,0
23,0,Denzel Dumfries,M,60,Inter,1851,Rui PatrÃ­cio,81,Roma,1813,False,9,52,15,53,assisted,head,0.023518336936831,0
8,0,Andrea Pinamonti,F,75,Sassuolo,1687,Michele Di Gregorio,78,Monza,1645,True,25,55,29,30,regular,right-foot,0.023521829396486,0
38,0,Teun Koopmeiners,F,74,Atalanta,1742,Marco Silvestri,79,Udinese,1657,True,29,49,30,17,assisted,left-foot,0.02354946359992,0
90,0,Rolando Mandragora,M,65,Fiorentina,1654,Guglielmo Vicario,78,Empoli,1539,False,31,26,34,24,assisted,left-foot,0.023564368486404,0
73,0,Kristijan BistroviÄ‡,M,69,Lecce,1530,Luigi Sepe,73,Salernitana,1516,False,30,33,30,13,regular,right-foot,0.023575216531754,0
4,1,NicolÃ² Cambiaghi,F,69,Empoli,1597,Åukasz Skorupski,76,Bologna,1692,True,27,26,30,27,regular,left-foot,0.02357885427773,0
84,-1,Yacine Adli,M,69,Milan,1845,Alex Meret,79,Napoli,1804,True,34,40,34,0,assisted,right-foot,0.023598223924637,0
31,-1,Assan Ceesay,F,69,Lecce,1519,Rui PatrÃ­cio,81,Roma,1733,False,12,50,15,39,corner,head,0.023601979017258,0
3,0,NicolÃ² Zaniolo,M,73,Roma,1754,IonuÈ› Radu,72,Cremonese,1475,True,26,48,27,17,corner,left-foot,0.023602157831192,0
72,1,Andrea Pinamonti,F,75,Sassuolo,1687,Martin Turk,63,U.C Sampdoria,1534,False,17,22,24,46,regular,right-foot,0.023613071069121,0
19,0,MatÃ­as SoulÃ©,F,64,Juventus,1769,Marco Carnesecchi,75,Cremonese,1469,False,23,56,28,34,assisted,left-foot,0.023629104718566,0
22,0,Filippo Ranocchia,M,54,Monza,1516,Alex Meret,78,Napoli,1800,False,33,47,33,11,assisted,left-foot,0.023641645908356,0
14,0,Pasquale Mazzocchi,M,55,Salernitana,1516,Wladimiro Falcone,69,Lecce,1530,True,10,28,15,50,assisted,right-foot,0.023643672466278,0
30,0,Arkadiusz Milik,F,82,Juventus,1822,Marco Carnesecchi,75,Cremonese,1518,True,33,52,35,19,assisted,left-foot,0.023672400042415,0
67,-1,Juan Cabal,D,37,Hellas Verona,1617,Vanja MilinkoviÄ‡-SaviÄ‡,76,Torino,1675,True,33,30,34,16,assisted,left-foot,0.023674461990595,0
45,-1,Jakub Kiwior,D,36,Spezia,1502,Lorenzo MontipÃ²,76,Hellas Verona,1578,False,29,40,29,0,corner,left-foot,0.023680835962296,0
74,1,Mehdi Bourabia,M,59,Spezia,1502,Lorenzo MontipÃ²,76,Hellas Verona,1578,False,30,40,30,0,regular,left-foot,0.023694902658463,0
87,-1,Daniele Verde,F,74,Spezia,1557,Juan Musso,79,Atalanta,1773,False,19,58,26,43,corner,right-foot,0.023695632815361,0
65,-1,Marlon,D,43,Monza,1501,Juan Musso,81,Atalanta,1754,True,11,49,14,39,assisted,head,0.023703545331955,0
20,1,Juan Cuadrado,M,73,Juventus,1741,Guglielmo Vicario,78,Empoli,1538,True,30,20,36,33,assisted,right-foot,0.02370673418045,0
69,-1,Marcelo BrozoviÄ‡,M,73,Inter,1850,Wojciech SzczÄ™sny,86,Juventus,1797,True,30,39,30,1,assisted,right-foot,0.023710947483778,0
36,0,Riccardo Sottil,M,65,Fiorentina,1727,Nicola Ravaglia,67,U.C Sampdoria,1536,True,15,22,23,50,assisted,right-foot,0.023726880550385,0
63,0,Domenico Berardi,M,81,Sassuolo,1612,Michele Di Gregorio,76,Monza,1546,False,28,59,33,34,regular,left-foot,0.023727405816317,0
45,0,Tanguy NdombÃ©lÃ©,M,70,Napoli,1804,BartÅ‚omiej DrÄ…gowski,75,Spezia,1531,True,30,42,30,3,regular,right-foot,0.023729085922241,0
16,0,Arthur Cabral,F,79,Fiorentina,1727,Marco Sportiello,76,Atalanta,1756,True,33,32,33,13,assisted,right-foot,0.023733293637633,0
56,0,SaÅ¡a LukiÄ‡,M,68,Torino,1615,Wojciech SzczÄ™sny,86,Juventus,1741,True,28,54,31,26,assisted,left-foot,0.023745000362396,0
52,-1,Giuseppe Pezzella,M,55,Lecce,1555,Lorenzo MontipÃ²,76,Hellas Verona,1552,False,27,30,28,20,corner,left-foot,0.023759867995977,0
25,0,Teun Koopmeiners,F,71,Atalanta,1749,Pietro Terracciano,77,Fiorentina,1630,True,8,27,15,58,assisted,left-foot,0.023762375116348,0
64,0,Nikola VlaÅ¡iÄ‡,F,75,Torino,1640,Andrea Consigli,80,Sassuolo,1652,True,17,23,24,45,corner,left-foot,0.023770064115524,0
41,1,Adrien Rabiot,M,74,Juventus,1769,Juan Musso,81,Atalanta,1731,True,26,28,28,24,assisted,left-foot,0.023772520944476,0
22,0,Simone Verdi,F,73,Hellas Verona,1617,Wladimiro Falcone,76,Lecce,1582,False,25,28,27,25,assisted,right-foot,0.023787904530764,0
78,0,Emil Holm,M,59,Spezia,1502,Marco Silvestri,79,Udinese,1678,True,8,37,8,20,corner,head,0.023790121078491,0
34,1,Samuele Ricci,M,54,Torino,1636,Pietro Terracciano,79,Fiorentina,1647,False,34,31,35,14,regular,right-foot,0.023790342733264,0
64,-1,Bryan Cristante,M,72,Roma,1747,Vanja MilinkoviÄ‡-SaviÄ‡,74,Torino,1633,True,30,35,30,9,assisted,right-foot,0.023797750473022,0
59,0,Hirving Lozano,F,75,Napoli,1804,BartÅ‚omiej DrÄ…gowski,75,Spezia,1531,True,27,49,28,18,set-piece,right-foot,0.023810893297195,0
8,0,Riccardo Saponara,M,69,Fiorentina,1654,Marco Silvestri,79,Udinese,1632,False,30,25,33,26,assisted,right-foot,0.023823708295822,0
45,1,Beto,F,78,Udinese,1676,Michele Di Gregorio,77,Monza,1593,True,13,59,23,55,fast-break,left-foot,0.023827752098441,0
45,1,Beto,F,78,Udinese,1676,Michele Di Gregorio,77,Monza,1593,True,13,59,23,55,fast-break,left-foot,0.023827752098441,0
63,1,Matheus Henrique,M,59,Sassuolo,1657,Marco Carnesecchi,75,Cremonese,1488,True,29,44,29,7,assisted,right-foot,0.023827824741602,0
62,-1,Sandi LovriÄ‡,M,62,Udinese,1676,Michele Di Gregorio,77,Monza,1593,True,34,31,35,14,assisted,right-foot,0.023869540542364,0
62,-1,Sandi LovriÄ‡,M,62,Udinese,1676,Michele Di Gregorio,77,Monza,1593,True,34,31,35,14,assisted,right-foot,0.023869540542364,0
32,0,Abdelhamid Sabiri,M,67,U.C Sampdoria,1573,Mattia Perin,79,Juventus,1783,True,15,25,21,45,corner,right-foot,0.023871779441833,0
12,1,Antonio Candreva,F,78,Salernitana,1486,Emil Audero,78,U.C Sampdoria,1573,True,31,32,32,14,set-piece,right-foot,0.023882567882538,0
69,1,Federico Dimarco,M,68,Inter,1850,Lorenzo MontipÃ²,76,Hellas Verona,1552,True,11,22,21,58,set-piece,left-foot,0.023887306451797,0
44,1,NicolÃ¡s DomÃ­nguez,M,65,Bologna,1593,Andrea Consigli,80,Sassuolo,1648,True,28,33,28,14,corner,right-foot,0.023892194032669,0
3,0,Hakan Ã‡alhanoÄŸlu,M,79,Inter,1850,Wladimiro Falcone,74,Lecce,1579,True,29,55,32,27,assisted,right-foot,0.023904228582978,0
58,0,RÄƒzvan Marin,M,73,Empoli,1546,Rui PatrÃ­cio,81,Roma,1768,True,28,22,33,32,assisted,right-foot,0.023905992507935,0
53,1,Nikola Moro,M,70,Bologna,1607,BartÅ‚omiej DrÄ…gowski,75,Spezia,1520,True,32,27,34,22,assisted,right-foot,0.023907788097858,0
68,3,Chris Smalling,D,47,Roma,1754,Michele Di Gregorio,75,Monza,1516,True,10,28,15,50,corner,head,0.023917585611343,0
24,0,AntonÃ­n BarÃ¡k,M,77,Fiorentina,1636,Åukasz Skorupski,76,Bologna,1610,True,27,27,29,25,assisted,left-foot,0.023932376876473,0
55,0,Arkadiusz Reca,M,55,Spezia,1539,Simone Perilli,67,Hellas Verona,1584,True,27,27,29,25,assisted,left-foot,0.023934237658978,0
82,1,Ciro Immobile,F,87,Lazio,1775,Guglielmo Vicario,80,Empoli,1637,False,27,27,29,25,assisted,right-foot,0.023934237658978,0
7,0,Boulaye Dia,F,77,Salernitana,1516,Åukasz Skorupski,76,Bologna,1591,False,15,38,15,7,assisted,head,0.023935467004776,0
40,0,MartÃ­n Satriano,F,71,Empoli,1542,Andrea Consigli,80,Sassuolo,1648,True,26,17,34,41,assisted,right-foot,0.023937404155731,0
47,0,Nedim Bajrami,M,66,Empoli,1542,Alex Meret,79,Napoli,1893,False,30,14,39,40,assisted,right-foot,0.023955166339874,0
14,0,Davide Zappacosta,M,65,Atalanta,1756,Åukasz Skorupski,76,Bologna,1666,True,21,25,25,35,assisted,right-foot,0.023967884480953,0
14,0,Davide Zappacosta,M,65,Atalanta,1756,Åukasz Skorupski,76,Bologna,1666,True,21,25,25,35,assisted,right-foot,0.023967884480953,0
67,-2,Nemanja MatiÄ‡,M,67,Roma,1768,Marco Silvestri,79,Udinese,1640,False,14,49,16,32,corner,left-foot,0.023968070745468,0
52,0,Santiago AscacÃ­bar,M,48,Cremonese,1465,Emil Audero,78,U.C Sampdoria,1521,True,25,57,30,34,assisted,right-foot,0.023969441652298,0
84,-1,Federico Chiesa,F,81,Juventus,1822,Mike Maignan,87,Milan,1853,True,17,57,24,45,assisted,left-foot,0.023971321061254,0
9,0,Krzysztof PiÄ…tek,F,74,Salernitana,1606,Rui PatrÃ­cio,81,Roma,1813,False,25,28,27,25,assisted,right-foot,0.023976927623153,0
51,1,Frank Anguissa,M,66,Napoli,1893,Juan Musso,81,Atalanta,1755,False,14,43,14,12,set-piece,head,0.023979932069778,0
90,0,Yayah Kallon,F,66,Hellas Verona,1594,Marco Silvestri,79,Udinese,1678,True,19,20,27,46,set-piece,left-foot,0.023980289697647,0
18,0,Federico Bonazzoli,F,73,Salernitana,1486,Rui PatrÃ­cio,81,Roma,1754,True,30,61,36,34,assisted,left-foot,0.023997068405151,0
85,1,Matteo Cancellieri,F,69,Lazio,1760,Rui PatrÃ­cio,81,Roma,1769,True,17,56,23,43,assisted,left-foot,0.023997843265533,0
58,-2,Liberato Cacace,D,61,Empoli,1582,BartÅ‚omiej DrÄ…gowski,75,Spezia,1516,True,31,25,34,25,regular,left-foot,0.024007404223084,0
47,0,Filip KostiÄ‡,M,75,Juventus,1797,Martin Turk,63,U.C Sampdoria,1520,True,23,23,28,36,corner,left-foot,0.024032931774855,0
46,0,Gabriel Strefezza,M,62,Lecce,1524,Guglielmo Vicario,78,Empoli,1539,True,29,52,31,22,assisted,left-foot,0.024044305086136,0
89,0,Mattia De Sciglio,M,45,Juventus,1783,Rui PatrÃ­cio,81,Roma,1754,True,28,57,32,31,regular,right-foot,0.024060726165771,0
60,-1,Stefan de Vrij,D,41,Inter,1842,Wojciech SzczÄ™sny,86,Juventus,1746,False,15,40,15,0,corner,head,0.0240837931633,0
63,0,Andrea Pinamonti,F,76,Sassuolo,1652,Vanja MilinkoviÄ‡-SaviÄ‡,73,Torino,1640,False,28,32,29,15,assisted,right-foot,0.02408704161644,0
28,-2,Stanislav Lobotka,M,68,Napoli,1932,Mike Maignan,87,Milan,1806,True,35,41,35,1,assisted,right-foot,0.024098081514239,0
1,0,Manolo Gabbiadini,F,78,U.C Sampdoria,1531,Wladimiro Falcone,72,Lecce,1512,True,29,34,29,11,assisted,left-foot,0.024110645055771,0
90,-1,Thomas Henry,F,75,Hellas Verona,1578,Mattia Perin,79,Juventus,1746,True,31,37,31,5,assisted,right-foot,0.024114727973938,0
34,0,Maxime LÃ³pez,M,70,Sassuolo,1648,Guglielmo Vicario,78,Empoli,1542,False,29,41,29,1,regular,right-foot,0.024121016263962,0
16,0,Sandi LovriÄ‡,M,62,Udinese,1661,Wojciech SzczÄ™sny,86,Juventus,1794,True,15,60,25,53,corner,left-foot,0.024124722927809,0
34,-1,Lorenzo Pellegrini,M,77,Roma,1747,Ivan Provedel,78,Lazio,1728,True,22,57,27,37,assisted,right-foot,0.024131298065186,0
16,0,Brahim DÃ­az,M,67,Milan,1837,Andrea Consigli,80,Sassuolo,1654,False,28,49,29,17,assisted,right-foot,0.024139165878296,0
13,0,Bartosz BereszyÅ„ski,D,55,U.C Sampdoria,1531,Wladimiro Falcone,72,Lecce,1512,True,35,39,35,1,corner,right-foot,0.024152874946594,0
79,-1,NicolÃ² Barella,M,75,Inter,1810,Rui PatrÃ­cio,81,Roma,1733,True,25,52,27,25,corner,right-foot,0.024152994155884,0
45,-2,Domenico Berardi,M,81,Sassuolo,1654,Mattia Perin,79,Juventus,1783,False,25,52,27,25,assisted,left-foot,0.024159401655197,0
85,-1,Patrick Ciurria,M,73,Monza,1645,Vanja MilinkoviÄ‡-SaviÄ‡,76,Torino,1675,False,31,42,31,3,assisted,left-foot,0.024167098104954,0
41,0,Eldor Shomurodov,F,73,Roma,1747,Andrea Consigli,80,Sassuolo,1648,False,20,9,36,57,regular,left-foot,0.024176567792892,0
90,-1,Sandi LovriÄ‡,M,62,Udinese,1675,Ivan Provedel,79,Lazio,1773,True,30,44,30,7,assisted,right-foot,0.024179831147194,0
87,-1,Yann Karamoh,F,68,Torino,1615,Wojciech SzczÄ™sny,86,Juventus,1741,True,27,51,29,22,assisted,right-foot,0.024195969104767,0
38,0,Luis Muriel,F,81,Atalanta,1773,Lorenzo MontipÃ²,76,Hellas Verona,1617,True,24,53,27,28,corner,left-foot,0.02420730702579,0
7,0,Federico Bonazzoli,F,73,Salernitana,1493,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,True,16,42,16,7,assisted,head,0.024217963218689,0
57,0,David Okereke,F,66,Cremonese,1465,BartÅ‚omiej DrÄ…gowski,75,Spezia,1521,False,14,43,14,12,corner,right-foot,0.024222999811172,0
77,-2,Darko LazoviÄ‡,M,71,Hellas Verona,1574,Pietro Terracciano,79,Fiorentina,1636,True,10,21,21,62,fast-break,left-foot,0.024225227534771,0
4,0,Darko LazoviÄ‡,M,71,Hellas Verona,1552,Marco Silvestri,79,Udinese,1668,False,30,23,34,29,regular,right-foot,0.024225417524576,0
43,-1,Nicola Zalewski,M,58,Roma,1791,Jeroen Zoet,71,Spezia,1555,True,17,11,33,59,assisted,right-foot,0.024242078885436,1
41,-1,Lazar SamardÅ¾iÄ‡,M,69,Udinese,1678,Wladimiro Falcone,71,Lecce,1512,True,30,53,32,23,assisted,left-foot,0.024252504110336,0
9,0,MartÃ­n Satriano,F,71,Empoli,1546,Luigi Sepe,73,Salernitana,1516,False,6,49,10,56,corner,right-foot,0.02425828576088,0
77,1,Piotr ZieliÅ„ski,M,76,Napoli,1903,Emil Audero,78,U.C Sampdoria,1516,False,32,45,32,8,corner,right-foot,0.024261102080345,0
35,-1,Darko LazoviÄ‡,M,71,Hellas Verona,1584,Martin Turk,63,U.C Sampdoria,1520,False,30,33,30,13,regular,right-foot,0.02426559664309,0
16,1,Adrien Tameze,D,64,Hellas Verona,1594,Andrea Consigli,80,Sassuolo,1646,False,30,46,30,11,corner,right-foot,0.024295777082443,0
40,1,Roberto Soriano,M,73,Bologna,1593,Andrea Consigli,80,Sassuolo,1648,True,28,30,29,19,regular,right-foot,0.024314194917679,0
6,0,DuvÃ¡n Zapata,F,80,Atalanta,1756,Marco Carnesecchi,75,Cremonese,1489,False,35,37,35,4,assisted,right-foot,0.024315105751157,0
74,1,Giacomo Raspadori,F,77,Napoli,1906,Martin Turk,63,U.C Sampdoria,1521,True,23,28,25,27,corner,left-foot,0.024319896474481,0
48,0,Alessandro Florenzi,D,76,Milan,1806,Åukasz Skorupski,76,Bologna,1666,False,31,54,34,24,assisted,right-foot,0.02432893961668,0
23,0,Rolando Mandragora,M,66,Fiorentina,1727,Marco Sportiello,76,Atalanta,1756,True,31,24,34,27,assisted,left-foot,0.02432893961668,0
64,2,MÃ¡rio Rui,D,56,Napoli,1903,Guillermo Ochoa,80,Salernitana,1514,False,31,25,34,25,assisted,left-foot,0.02432893961668,0
38,-2,Brahim DÃ­az,M,67,Milan,1840,Wladimiro Falcone,74,Lecce,1555,False,11,56,19,55,assisted,right-foot,0.024329664185643,0
63,0,Daniele Verde,F,74,Spezia,1539,Simone Perilli,67,Hellas Verona,1584,True,25,61,32,40,assisted,left-foot,0.024336105212569,0
90,0,Lucas MartÃ­nez Quarta,D,55,Fiorentina,1727,BartÅ‚omiej DrÄ…gowski,75,Spezia,1558,True,34,38,34,3,assisted,right-foot,0.024340124800801,0
90,0,Lucas MartÃ­nez Quarta,D,55,Fiorentina,1727,BartÅ‚omiej DrÄ…gowski,75,Spezia,1558,True,34,38,34,3,assisted,right-foot,0.024340124800801,0
29,0,Bremer,D,49,Juventus,1746,AndrÃ© Onana,82,Inter,1842,True,23,52,25,27,corner,right-foot,0.024367183446884,0
27,1,Leonardo Sernicola,M,48,Cremonese,1489,Samuele Perisan,63,Empoli,1599,True,21,55,25,35,regular,left-foot,0.024375395849347,0
