,index,round,homeTeam,awayTeam,xg,goal,minute,goalDifference,player,playerID,position,rating,team,eloTeam,keeper,keeperID,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart
3994,160,17,AS Monaco,Stade Brestois,0.45619010925293,0,45,0,Eliesse Ben Seghir,1394353,M,68,AS Monaco,1720,Marco Bizot,100390,76,Stade Brestois,1520,True,10,40,10,0,regular,strong-foot
3995,160,17,AS Monaco,Stade Brestois,0.071116477251053,0,53,0,Mahdi Camara,916041,M,57,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,17,44,17,13,assisted,strong-foot
3996,160,17,AS Monaco,Stade Brestois,0.079313538968563,1,54,0,Aleksandr Golovin,318963,M,71,AS Monaco,1720,Marco Bizot,100390,76,Stade Brestois,1520,True,23,48,24,19,assisted,strong-foot
3997,160,17,AS Monaco,Stade Brestois,0.048966825008392,0,58,-1,Jérémy Le Douaron,1047296,F,68,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,5,51,12,65,corner,head
3998,160,17,AS Monaco,Stade Brestois,0.019576132297516,0,58,-1,Brendan Chardonnet,328035,D,44,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,13,34,14,24,corner,head
3999,160,17,AS Monaco,Stade Brestois,0.014419796876609,0,59,-1,Pierre Lees Melou,801306,M,70,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,33,51,34,18,corner,weak-foot
4000,160,17,AS Monaco,Stade Brestois,0.025773448869586,0,61,-1,Jérémy Le Douaron,1047296,F,68,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,13,57,21,52,assisted,strong-foot
4001,160,17,AS Monaco,Stade Brestois,0.023727405816317,0,62,-1,Islam Slimani,238708,F,74,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,28,60,34,35,assisted,strong-foot
4002,160,17,AS Monaco,Stade Brestois,0.027401531115174,0,63,1,Vanderson,1090694,D,61,AS Monaco,1720,Marco Bizot,100390,76,Stade Brestois,1520,True,20,53,23,33,assisted,weak-foot
4003,160,17,AS Monaco,Stade Brestois,0.043324839323759,0,63,1,Youssouf Fofana,945062,M,65,AS Monaco,1720,Marco Bizot,100390,76,Stade Brestois,1520,True,27,43,27,6,assisted,strong-foot
4004,160,17,AS Monaco,Stade Brestois,0.044740788638592,0,66,1,Krépin Diatta,873534,M,69,AS Monaco,1720,Marco Bizot,100390,76,Stade Brestois,1520,True,23,30,25,23,assisted,strong-foot
4005,160,17,AS Monaco,Stade Brestois,0.020192550495267,0,72,1,Eliesse Ben Seghir,1394353,M,68,AS Monaco,1720,Marco Bizot,100390,76,Stade Brestois,1520,True,31,17,38,36,assisted,strong-foot
4006,160,17,AS Monaco,Stade Brestois,0.021055020391941,0,74,-1,Pierre Lees Melou,801306,M,70,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,24,36,24,9,corner,strong-foot
4007,160,17,AS Monaco,Stade Brestois,0.098580002784729,0,82,-1,Jérémy Le Douaron,1047296,F,68,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,13,26,19,47,assisted,strong-foot
4008,160,17,AS Monaco,Stade Brestois,0.29182690382004,0,85,-1,Steve Mounié,345035,F,71,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,5,46,7,50,assisted,head
4009,160,17,AS Monaco,Stade Brestois,0.034054797142744,0,90,-1,Noah Fadiga,960437,M,48,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,28,47,28,14,regular,weak-foot
4010,160,17,AS Monaco,Stade Brestois,0.09446856379509,0,90,-1,Franck Honorat,280453,M,75,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,27,35,27,10,free-kick,strong-foot
4011,160,17,AS Monaco,Stade Brestois,0.02336292527616,0,90,-1,Brendan Chardonnet,328035,D,44,Stade Brestois,1520,Alexander Nübel,584722,78,AS Monaco,1720,False,18,39,18,3,set-piece,head
4012,161,17,Angers,Lorient,0.045753117650747,0,3,0,Adrien Hunou,283083,M,68,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,22,31,23,22,regular,strong-foot
4013,161,17,Angers,Lorient,0.092616587877274,0,7,0,Gedeon Kalulu,991200,D,38,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,17,51,20,32,assisted,weak-foot
4014,161,17,Angers,Lorient,0.12077747285366,1,10,0,Abdallah Sima,1029018,F,71,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,6,45,7,39,corner,head
4015,161,17,Angers,Lorient,0.44767206907272,0,15,1,Adrien Hunou,283083,M,68,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,11,42,11,10,assisted,strong-foot
4016,161,17,Angers,Lorient,0.055085252970457,0,20,-1,Terem Moffi,894396,F,74,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,9,26,16,57,assisted,strong-foot
4017,161,17,Angers,Lorient,0.022241370752454,0,26,-1,Yoann Cathline,1105700,M,57,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,13,16,27,61,assisted,strong-foot
4018,161,17,Angers,Lorient,0.050072349607944,0,35,1,Abdallah Sima,1029018,F,71,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,20,31,21,24,assisted,strong-foot
4019,161,17,Angers,Lorient,0.050398733466864,0,36,1,Adrien Hunou,283083,M,68,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,15,48,17,28,set-piece,head
4020,161,17,Angers,Lorient,0.09122534096241,0,43,1,Adrien Hunou,283083,M,68,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,7,46,9,40,corner,head
4021,161,17,Angers,Lorient,0.06979638338089,0,47,-1,Dango Ouattara,1106451,M,64,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,8,46,10,36,set-piece,head
4022,161,17,Angers,Lorient,0.027347449213266,0,55,-1,Enzo Le Fée,984014,M,54,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,26,45,26,10,throw-in-set-piece,weak-foot
4023,161,17,Angers,Lorient,0.061826568096876,0,60,1,Adrien Hunou,283083,M,68,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,10,40,10,0,corner,head
4024,161,17,Angers,Lorient,0.018602957949042,0,67,-1,Dango Ouattara,1106451,M,64,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,27,54,30,27,assisted,strong-foot
4025,161,17,Angers,Lorient,0.046566676348448,0,73,1,Amine Salama,1175856,F,64,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,5,30,11,63,corner,head
4026,161,17,Angers,Lorient,0.75578409433365,0,73,1,Adrien Hunou,283083,M,68,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,3,38,3,33,corner,weak-foot
4027,161,17,Angers,Lorient,0.035772353410721,0,74,-1,Yoann Cathline,1105700,M,57,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,21,30,23,25,assisted,strong-foot
4028,161,17,Angers,Lorient,0.092355042695999,0,78,-1,Ibrahima Kone,873630,F,67,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,8,52,14,56,assisted,weak-foot
4029,161,17,Angers,Lorient,0.14167182147503,0,78,-1,Dango Ouattara,1106451,M,64,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,8,39,8,7,assisted,head
4030,161,17,Angers,Lorient,,1,79,-1,Abdallah Sima,1029018,F,71,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,2,35,5,68,corner,head
4031,161,17,Angers,Lorient,0.071696035563946,0,80,0,Nabil Bentaleb,368120,M,70,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,25,46,25,13,assisted,strong-foot
4032,161,17,Angers,Lorient,0.14054311811924,0,80,0,Abdallah Sima,1029018,F,71,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,13,40,13,0,regular,strong-foot
4033,161,17,Angers,Lorient,0.25676247477531,0,80,0,Pierrick Capelle,209768,M,71,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,7,35,8,35,assisted,strong-foot
4034,161,17,Angers,Lorient,0.11540720611811,0,85,0,Batista Mendy,859021,M,49,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,22,38,22,5,regular,weak-foot
4035,161,17,Angers,Lorient,0.082109518349171,1,88,0,Enzo Le Fée,984014,M,54,Lorient,1576,Paul Bernardoni,361314,74,Angers,1475,False,20,31,21,24,assisted,strong-foot
4036,161,17,Angers,Lorient,0.078033402562141,0,90,-1,Abdallah Sima,1029018,F,71,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,20,37,20,8,assisted,weak-foot
4037,161,17,Angers,Lorient,0.046617116779089,0,90,-1,Abdallah Sima,1029018,F,71,Angers,1475,Vito Mannone,17053,70,Lorient,1576,True,11,34,12,28,assisted,head
4038,162,17,Nantes,Auxerre,0.15322533249855,0,7,0,Nuno Da Costa,209374,F,68,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,12,35,13,22,assisted,strong-foot
4039,162,17,Nantes,Auxerre,0.093531653285027,0,7,0,M'Baye Niang,139228,F,74,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,22,38,22,5,regular,weak-foot
4040,162,17,Nantes,Auxerre,0.058198977261782,0,8,0,Ignatius Ganago,890329,F,72,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,19,33,20,20,regular,strong-foot
4041,162,17,Nantes,Auxerre,0.01091633271426,0,15,0,Ludovic Blas,806076,M,76,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,21,66,33,51,assisted,strong-foot
4042,162,17,Nantes,Auxerre,0.1413280069828,0,33,0,Ignatius Ganago,890329,F,72,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,16,42,16,7,assisted,strong-foot
4043,162,17,Nantes,Auxerre,0.013062680140138,0,40,0,Jean-Charles Castelletto,191204,D,28,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,25,60,32,38,regular,weak-foot
4044,162,17,Nantes,Auxerre,0.04179885238409,0,42,0,Ludovic Blas,806076,M,76,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,27,45,27,10,regular,strong-foot
4045,162,17,Nantes,Auxerre,0.072274439036846,0,42,0,Ignatius Ganago,890329,F,72,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,16,53,20,39,regular,weak-foot
4046,162,17,Nantes,Auxerre,0.21047981083393,0,43,0,Evann Guessand,930245,F,69,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,6,40,6,0,corner,head
4047,162,17,Nantes,Auxerre,0.019304586574435,0,46,0,Birama Touré,246507,M,52,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,25,21,31,37,assisted,strong-foot
4048,162,17,Nantes,Auxerre,0.045369639992714,0,55,0,Mathias Autret,101451,M,70,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,15,38,15,7,assisted,other
4049,162,17,Nantes,Auxerre,0.018560145050287,0,56,0,Hamza Sakhi,340547,M,65,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,33,44,33,6,assisted,strong-foot
4050,162,17,Nantes,Auxerre,0.063696265220642,0,58,0,Ignatius Ganago,890329,F,72,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,9,53,15,55,assisted,strong-foot
4051,162,17,Nantes,Auxerre,0.021610483527184,0,62,0,Youssouf M'Changama,197550,M,70,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,28,33,28,14,corner,strong-foot
4052,162,17,Nantes,Auxerre,0.012422860600054,0,68,0,Youssouf M'Changama,197550,M,70,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,6,20,20,73,assisted,weak-foot
4053,162,17,Nantes,Auxerre,0.40245196223259,1,74,0,Marcus Coco,785418,M,66,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,14,28,18,40,assisted,weak-foot
4054,162,17,Nantes,Auxerre,0.049897771328688,0,76,-1,Jubal,329195,D,34,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,11,39,11,5,corner,head
4055,162,17,Nantes,Auxerre,0.022294152528048,0,77,-1,Lassine Sinayoko,927005,F,65,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,14,59,23,53,regular,strong-foot
4056,162,17,Nantes,Auxerre,0.030775392428041,0,80,-1,Youssouf M'Changama,197550,M,70,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,33,25,36,24,free-kick,strong-foot
4057,162,17,Nantes,Auxerre,0.030863942578435,0,81,-1,Birama Touré,246507,M,52,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,29,47,29,13,assisted,weak-foot
4058,162,17,Nantes,Auxerre,0.077215559780598,0,84,-1,Gauthier Hein,842391,M,67,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,19,32,20,22,assisted,strong-foot
4059,162,17,Nantes,Auxerre,0.051457807421684,0,86,-1,Ousmane Camara,1393974,F,66,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,8,53,15,58,regular,strong-foot
4060,162,17,Nantes,Auxerre,0.22937262058258,0,86,-1,Julian Jeanvier,250477,D,34,Auxerre,1491,Alban Lafont,826201,80,Nantes,1593,False,8,39,8,7,corner,head
4061,162,17,Nantes,Auxerre,0.039544798433781,0,90,1,Sébastien Corchia,47549,D,60,Nantes,1593,Benoît Costil,26965,74,Auxerre,1491,True,33,32,33,13,free-kick,strong-foot
4062,163,17,Olympique Lyonnais,Clermont Foot,0.013155392371118,0,4,0,Saël Kumbedi,1155226,D,41,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,27,49,28,18,corner,strong-foot
4063,163,17,Olympique Lyonnais,Clermont Foot,0.022610118612647,0,6,0,Tetê,980327,M,71,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,23,58,29,38,assisted,strong-foot
4064,163,17,Olympique Lyonnais,Clermont Foot,0.074835315346718,0,12,0,Karl Toko Ekambi,842931,F,77,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,14,24,21,48,assisted,strong-foot
4065,163,17,Olympique Lyonnais,Clermont Foot,0.040700789541006,0,14,0,Yohann Magnin,942840,M,53,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,26,47,26,15,assisted,strong-foot
4066,163,17,Olympique Lyonnais,Clermont Foot,0.016268186271191,0,19,0,Johan Gastien,216222,M,62,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,28,26,31,26,corner,strong-foot
4067,163,17,Olympique Lyonnais,Clermont Foot,0.013641588389874,0,20,0,Saîf-Eddine Khaoui,346262,M,67,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,26,57,31,33,assisted,strong-foot
4068,163,17,Olympique Lyonnais,Clermont Foot,0.035908006131649,0,26,0,Maxence Caqueret,859027,M,56,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,29,25,32,27,corner,strong-foot
4069,163,17,Olympique Lyonnais,Clermont Foot,0.082712046802044,0,29,0,Neto Borges,920008,D,48,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,13,37,13,12,regular,strong-foot
4070,163,17,Olympique Lyonnais,Clermont Foot,0.03861266747117,0,33,0,Neto Borges,920008,D,48,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,21,25,25,35,assisted,strong-foot
4071,163,17,Olympique Lyonnais,Clermont Foot,0.1097973510623,0,34,0,Castello Lukeba,976421,D,43,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,10,40,10,0,corner,head
4072,163,17,Olympique Lyonnais,Clermont Foot,0.033834844827652,0,38,0,Johan Gastien,216222,M,62,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,35,42,35,3,free-kick,strong-foot
4073,163,17,Olympique Lyonnais,Clermont Foot,0.015783324837685,0,38,0,Saîf-Eddine Khaoui,346262,M,67,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,33,46,33,10,set-piece,strong-foot
4074,163,17,Olympique Lyonnais,Clermont Foot,0.13461782038212,0,39,0,Alexandre Lacazette,50070,F,81,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,22,44,22,10,assisted,strong-foot
4075,163,17,Olympique Lyonnais,Clermont Foot,0.094417795538902,0,43,0,Saël Kumbedi,1155226,D,41,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,9,52,15,53,assisted,strong-foot
4076,163,17,Olympique Lyonnais,Clermont Foot,0.021905057132244,0,43,0,Sinaly Diomandé,996951,D,46,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,14,38,14,8,corner,head
4077,163,17,Olympique Lyonnais,Clermont Foot,0.061147306114435,0,45,0,Karl Toko Ekambi,842931,F,77,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,8,50,12,51,corner,strong-foot
4078,163,17,Olympique Lyonnais,Clermont Foot,0.068788267672062,0,50,0,Rayan Cherki,979128,M,66,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,18,51,21,31,regular,weak-foot
4079,163,17,Olympique Lyonnais,Clermont Foot,0.026440078392625,0,56,0,Komnen Andrić,314138,F,67,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,21,25,25,35,assisted,weak-foot
4080,163,17,Olympique Lyonnais,Clermont Foot,0.030018521472812,0,58,0,Karl Toko Ekambi,842931,F,77,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,16,33,17,23,set-piece,head
4081,163,17,Olympique Lyonnais,Clermont Foot,0.048072837293148,0,58,0,Komnen Andrić,314138,F,67,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,19,25,24,38,regular,weak-foot
4082,163,17,Olympique Lyonnais,Clermont Foot,0.022701814770699,0,59,0,Jim Allevinah,988632,M,69,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,23,58,29,38,assisted,strong-foot
4083,163,17,Olympique Lyonnais,Clermont Foot,0.019119525328279,0,66,0,Rayan Cherki,979128,M,66,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,26,25,30,29,corner,weak-foot
4084,163,17,Olympique Lyonnais,Clermont Foot,0.037789579480886,0,68,0,Sinaly Diomandé,996951,D,46,Olympique Lyonnais,1703,Mory Diaw,580226,71,Clermont Foot,1535,True,14,39,14,4,set-piece,head
4085,163,17,Olympique Lyonnais,Clermont Foot,0.04262375459075,0,84,0,Grejohn Kyei,581146,F,63,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,27,50,28,20,regular,weak-foot
4086,163,17,Olympique Lyonnais,Clermont Foot,0.7884,1,87,0,Muhammed Cham-Saračević,958901,M,59,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,13,40,13,0,penalty,strong-foot
4087,163,17,Olympique Lyonnais,Clermont Foot,0.061943016946316,0,90,1,Grejohn Kyei,581146,F,63,Clermont Foot,1535,Anthony Lopes,48535,82,Olympique Lyonnais,1703,False,11,25,18,53,fast-break,weak-foot
4088,164,17,RC Lens,Paris Saint-Germain,0.024843329563737,0,2,0,Seko Fofana,191188,M,73,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,7,21,20,69,set-piece,weak-foot
4089,164,17,RC Lens,Paris Saint-Germain,0.024693170562387,0,4,0,Hugo Ekitiké,1048422,F,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,13,47,14,28,set-piece,head
4090,164,17,RC Lens,Paris Saint-Germain,0.34722185134888,1,5,0,Przemysław Frankowski,286909,M,70,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,8,43,8,20,regular,weak-foot
4091,164,17,RC Lens,Paris Saint-Germain,0.19499436020851,1,8,-1,Hugo Ekitiké,1048422,F,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,2,46,6,71,regular,strong-foot
4092,164,17,RC Lens,Paris Saint-Germain,0.029249761253595,0,17,0,Kylian Mbappé,826643,F,88,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,22,18,31,45,assisted,strong-foot
4093,164,17,RC Lens,Paris Saint-Germain,0.089053176343441,0,17,0,Hugo Ekitiké,1048422,F,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,2,29,11,79,regular,weak-foot
4094,164,17,RC Lens,Paris Saint-Germain,0.052195534110069,0,26,0,Loïs Openda,835480,F,73,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,24,34,24,14,assisted,strong-foot
4095,164,17,RC Lens,Paris Saint-Germain,0.028012596070766,0,27,0,Florian Sotoca,788921,F,74,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,7,29,13,57,corner,head
4096,164,17,RC Lens,Paris Saint-Germain,0.025184763595462,0,27,0,Loïs Openda,835480,F,73,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,17,27,21,37,corner,strong-foot
4097,164,17,RC Lens,Paris Saint-Germain,0.66128522157669,1,28,0,Loïs Openda,835480,F,73,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,10,34,11,30,fast-break,strong-foot
4098,164,17,RC Lens,Paris Saint-Germain,0.055763822048903,0,42,-1,Kylian Mbappé,826643,F,88,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,17,27,21,37,regular,strong-foot
4099,164,17,RC Lens,Paris Saint-Germain,0.43299514055252,1,47,1,Alexis Claude-Maurice,822877,F,70,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,10,44,10,21,assisted,strong-foot
4100,164,17,RC Lens,Paris Saint-Germain,0.028296822682023,0,54,-2,Achraf Hakimi,814594,D,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,26,32,27,17,assisted,strong-foot
4101,164,17,RC Lens,Paris Saint-Germain,0.025222416967154,0,55,-2,Hugo Ekitiké,1048422,F,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,20,20,28,45,assisted,strong-foot
4102,164,17,RC Lens,Paris Saint-Germain,0.044154070317745,0,57,-2,Fabián Ruiz,784655,M,78,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,23,49,24,21,assisted,strong-foot
4103,164,17,RC Lens,Paris Saint-Germain,0.031214708462358,0,61,-2,Kylian Mbappé,826643,F,88,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,22,29,24,26,assisted,strong-foot
4104,164,17,RC Lens,Paris Saint-Germain,0.022167352959514,0,64,-2,Kylian Mbappé,826643,F,88,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,15,20,25,53,assisted,strong-foot
4105,164,17,RC Lens,Paris Saint-Germain,0.049781050533056,0,66,2,Kevin Danso,794953,D,31,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,30,41,30,1,assisted,strong-foot
4106,164,17,RC Lens,Paris Saint-Germain,0.10398492962122,0,67,2,Alexis Claude-Maurice,822877,F,70,RC Lens,1735,Gianluigi Donnarumma,824509,88,Paris Saint-Germain,1888,True,23,45,23,12,fast-break,strong-foot
4107,164,17,RC Lens,Paris Saint-Germain,0.20572386682034,0,71,-2,Pablo Sarabia,138573,F,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,3,29,11,74,assisted,strong-foot
4108,164,17,RC Lens,Paris Saint-Germain,0.02303022518754,0,72,-2,Achraf Hakimi,814594,D,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,15,21,24,51,assisted,strong-foot
4109,164,17,RC Lens,Paris Saint-Germain,0.7036891579628,0,75,-2,Pablo Sarabia,138573,F,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,3,37,4,45,assisted,head
4110,164,17,RC Lens,Paris Saint-Germain,0.076601214706898,0,79,-2,Pablo Sarabia,138573,F,74,Paris Saint-Germain,1888,Brice Samba,164055,77,RC Lens,1735,False,7,50,12,55,assisted,head
