index,round,homeTeam,awayTeam,xg,goal,minute,goalDifference,player,position,rating,team,eloTeam,keeper,keeperRating,opponent,eloOpponent,isHome,x,y,distance,angle,situation,bodyPart
34,4,Fiorentina,Atalanta,0.050574880093336,0,48,-1,Ademola Lookman,F,80,Atalanta,1757,Pietro Terracciano,79,Fiorentina,1755,False,15,48,17,28,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.22312387824059,0,48,-1,Ademola Lookman,F,80,Atalanta,1757,Pietro Terracciano,79,Fiorentina,1755,False,9,47,11,37,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.019660664722323,0,49,-1,Ademola Lookman,F,80,Atalanta,1757,Pietro Terracciano,79,Fiorentina,1755,False,17,25,22,41,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.027053622528911,0,51,1,Nico González,M,75,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,25,48,26,17,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.095850192010403,1,53,-1,Ademola Lookman,F,80,Atalanta,1757,Pietro Terracciano,79,Fiorentina,1755,False,14,30,17,35,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.26946070790291,0,60,0,Nico González,M,75,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,9,51,14,50,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.069011725485325,0,66,0,Lucas Martínez Quarta,D,55,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,11,41,11,5,set-piece,head
34,4,Fiorentina,Atalanta,0.10387863963842,0,67,0,M'Bala Nzola,F,73,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,6,34,8,45,assisted,head
34,4,Fiorentina,Atalanta,0.040193412452936,0,73,0,Josip Brekalo,M,73,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,16,26,21,41,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.16747799515724,1,76,0,Christian Kouamé,F,71,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,9,40,9,0,regular,strong-foot
34,4,Fiorentina,Atalanta,0.035819958895445,0,90,1,Josip Brekalo,M,73,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,13,23,21,52,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.0050216526724398,0,90,1,Christian Kouamé,F,71,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,36,29,37,16,assisted,strong-foot
34,4,Fiorentina,Atalanta,0.10479341447353,0,90,-1,Mario Pašalić,M,77,Atalanta,1757,Pietro Terracciano,79,Fiorentina,1755,False,8,41,8,7,corner,head
34,4,Fiorentina,Atalanta,0.049251154065132,0,90,1,Christian Kouamé,F,71,Fiorentina,1755,Marco Carnesecchi,79,Atalanta,1757,True,22,50,24,24,assisted,head
35,4,Frosinone,Sassuolo,0.19155566394329,0,1,0,Daniel Boloca,M,57,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,10,42,10,11,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.024984447285533,0,3,0,Nedim Bajrami,M,66,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,31,34,31,10,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.10343289375305,0,5,0,Luca Mazzitelli,M,62,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,16,46,17,20,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.32423207163811,1,7,0,Andrea Pinamonti,F,75,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,10,27,16,52,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.099398642778397,0,13,-1,Walid Cheddira,F,69,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,9,44,9,23,assisted,head
35,4,Frosinone,Sassuolo,0.044200282543898,0,14,1,Matías Viña,D,61,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,13,20,23,56,regular,strong-foot
35,4,Frosinone,Sassuolo,0.014215948991477,0,17,-1,Luca Mazzitelli,M,62,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,34,40,34,0,set-piece,strong-foot
35,4,Frosinone,Sassuolo,0.19691601395607,0,20,-1,Matías Soulé,F,64,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,3,46,6,63,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.064519852399826,1,24,1,Andrea Pinamonti,F,75,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,21,42,21,5,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.13148733973503,0,29,-2,Walid Cheddira,F,69,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,10,35,11,26,assisted,head
35,4,Frosinone,Sassuolo,0.01600774936378,0,30,-2,Enzo Barrenechea,M,62,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,11,47,13,32,corner,head
35,4,Frosinone,Sassuolo,0.023237075656652,0,37,2,Domenico Berardi,M,82,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,10,57,19,59,fast-break,weak-foot
35,4,Frosinone,Sassuolo,0.020128656178713,0,39,2,Nedim Bajrami,M,66,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,16,26,21,41,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.046910356730223,0,41,2,Matheus Henrique,M,59,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,24,32,25,18,regular,weak-foot
35,4,Frosinone,Sassuolo,0.10397654771805,0,44,2,Domenico Berardi,M,82,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,17,46,18,19,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.031312540173531,0,45,2,Armand Laurienté,M,76,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,32,25,35,25,free-kick,strong-foot
35,4,Frosinone,Sassuolo,0.7884,1,45,-2,Walid Cheddira,F,69,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,13,40,13,0,penalty,strong-foot
35,4,Frosinone,Sassuolo,0.014031239785254,0,48,-1,Riccardo Marchizza,D,28,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,31,22,35,30,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.055690605193377,0,50,-1,Matías Soulé,F,64,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,24,43,24,7,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.016391074284911,0,53,1,Domenico Berardi,M,82,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,23,57,28,36,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.084300048649311,0,53,1,Emil Konradsen Ceide,F,55,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,12,33,13,30,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.035149343311787,0,57,1,Kristian Thorstvedt,M,71,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,9,35,10,29,corner,head
35,4,Frosinone,Sassuolo,0.058481141924858,1,70,-1,Luca Mazzitelli,M,62,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,18,43,18,9,corner,strong-foot
35,4,Frosinone,Sassuolo,0.057508964091539,0,74,0,Marcus Pedersen,D,47,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,16,22,24,48,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.083586812019348,0,76,0,Luca Mazzitelli,M,62,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,21,43,21,8,regular,strong-foot
35,4,Frosinone,Sassuolo,0.070924386382103,1,76,0,Luca Mazzitelli,M,62,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,12,41,12,4,regular,weak-foot
35,4,Frosinone,Sassuolo,0.041604541242123,0,85,1,Matías Soulé,F,64,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,21,43,21,8,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.027591984719038,0,89,-1,Samu Castillejo,M,66,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,17,58,24,46,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.045334290713072,0,90,-1,Samu Castillejo,M,66,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,10,24,18,57,assisted,strong-foot
35,4,Frosinone,Sassuolo,0.059965901076794,0,90,1,Giuseppe Caso,F,67,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,10,27,16,52,assisted,weak-foot
35,4,Frosinone,Sassuolo,0.21798139810562,0,90,1,Luca Garritano,M,67,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,5,51,12,65,regular,strong-foot
35,4,Frosinone,Sassuolo,0.099537573754787,0,90,-1,Jeremy Toljan,D,41,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,10,37,10,16,assisted,head
35,4,Frosinone,Sassuolo,0.87769502401352,1,90,1,Pol Lirola,D,61,Frosinone,1600,Alessio Cragno,75,Sassuolo,1638,True,11,45,12,24,fast-break,strong-foot
35,4,Frosinone,Sassuolo,0.014192133210599,0,90,-2,Domenico Berardi,M,82,Sassuolo,1638,Stefano Turati,72,Frosinone,1600,False,47,66,53,28,assisted,strong-foot
36,4,Monza,Lecce,0.7884,1,3,0,Nikola Krstović,F,73,Lecce,1597,Alessandro Sorrentino,63,Monza,1661,False,13,40,13,0,penalty,strong-foot
36,4,Monza,Lecce,0.04755799099803,0,5,-1,Samuele Birindelli,D,51,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,14,57,22,50,regular,strong-foot
36,4,Monza,Lecce,0.048847619444132,0,12,-1,Pablo Marí,D,40,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,11,40,11,0,corner,head
36,4,Monza,Lecce,0.03480326756835,0,14,-1,Luca Caldirola,D,41,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,14,40,14,0,set-piece,head
36,4,Monza,Lecce,0.023591637611389,0,15,-1,Gianluca Caprari,F,75,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,17,26,22,39,assisted,strong-foot
36,4,Monza,Lecce,0.2432677000761,1,24,-1,Andrea Colpani,F,63,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,14,36,14,15,assisted,strong-foot
36,4,Monza,Lecce,0.061499778181314,0,27,0,Roberto Gagliardini,M,62,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,27,34,27,12,assisted,strong-foot
36,4,Monza,Lecce,0.033811938017607,0,28,0,Patrick Ciurria,M,73,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,25,30,26,21,assisted,weak-foot
36,4,Monza,Lecce,0.29314365983009,0,30,0,Lorenzo Colombo,F,73,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,10,44,10,21,assisted,strong-foot
36,4,Monza,Lecce,0.015843279659748,0,33,0,Lameck Banda,M,64,Lecce,1597,Alessandro Sorrentino,63,Monza,1661,False,28,21,33,34,assisted,strong-foot
36,4,Monza,Lecce,0.03091430850327,0,37,0,Matteo Pessina,M,69,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,15,27,19,40,regular,strong-foot
36,4,Monza,Lecce,0.062067087739706,0,43,0,Lameck Banda,M,64,Lecce,1597,Alessandro Sorrentino,63,Monza,1661,False,20,27,23,33,fast-break,strong-foot
36,4,Monza,Lecce,0.033983666449785,0,44,0,Andrea Colpani,F,63,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,27,38,27,4,assisted,strong-foot
36,4,Monza,Lecce,0.066004373133183,0,45,0,Dany Mota,F,72,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,13,32,15,31,assisted,strong-foot
36,4,Monza,Lecce,0.012238300405443,0,46,0,Roberto Gagliardini,M,62,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,30,45,30,9,set-piece,strong-foot
36,4,Monza,Lecce,0.076760649681091,0,51,0,Andrea Colpani,F,63,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,15,50,18,33,assisted,strong-foot
36,4,Monza,Lecce,0.084390267729759,0,66,0,Dany Mota,F,72,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,16,39,16,3,regular,strong-foot
36,4,Monza,Lecce,0.2736448943615,0,67,0,Dany Mota,F,72,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,12,38,12,9,regular,strong-foot
36,4,Monza,Lecce,0.14153550565243,0,69,0,Dany Mota,F,72,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,12,42,12,9,corner,strong-foot
36,4,Monza,Lecce,0.023428762331605,0,73,0,Roberto Gagliardini,M,62,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,31,34,31,10,assisted,strong-foot
36,4,Monza,Lecce,0.060922462493181,0,74,0,Dany Mota,F,72,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,10,28,15,50,assisted,strong-foot
36,4,Monza,Lecce,0.24386517703533,0,76,0,Andrea Carboni,D,36,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,7,40,7,0,assisted,weak-foot
36,4,Monza,Lecce,0.022853238508105,0,81,0,Roberto Gagliardini,M,62,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,27,28,29,23,regular,weak-foot
36,4,Monza,Lecce,0.077758267521858,0,82,0,Dany Mota,F,72,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,15,35,15,18,regular,strong-foot
36,4,Monza,Lecce,0.031363599002361,0,83,0,Andrea Colpani,F,63,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,23,46,23,14,assisted,strong-foot
36,4,Monza,Lecce,0.049478378146887,0,83,0,Luca Caldirola,D,41,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,10,41,10,5,corner,head
36,4,Monza,Lecce,0.027306387200952,0,85,0,Ahmed Touba,D,52,Lecce,1597,Alessandro Sorrentino,63,Monza,1661,False,4,50,10,68,set-piece,head
36,4,Monza,Lecce,0.011634171940386,0,89,0,Patrick Ciurria,M,73,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,27,30,28,20,corner,weak-foot
36,4,Monza,Lecce,0.17202903330326,0,90,0,Roberto Gagliardini,M,62,Monza,1661,Wladimiro Falcone,76,Lecce,1597,True,7,37,7,23,assisted,head
37,4,Roma,Empoli,0.7884,1,2,0,Paulo Dybala,F,85,Roma,1773,Etrit Berisha,71,Empoli,1608,True,13,40,13,0,penalty,strong-foot
37,4,Roma,Empoli,0.017640769481659,0,7,1,Paulo Dybala,F,85,Roma,1773,Etrit Berisha,71,Empoli,1608,True,27,48,28,16,assisted,strong-foot
37,4,Roma,Empoli,0.063783198595047,1,8,1,Renato Sanches,M,66,Roma,1773,Etrit Berisha,71,Empoli,1608,True,14,39,14,4,assisted,head
37,4,Roma,Empoli,0.062920123338699,0,14,2,Romelu Lukaku,F,83,Roma,1773,Etrit Berisha,71,Empoli,1608,True,28,39,28,2,assisted,strong-foot
37,4,Roma,Empoli,0.088721260428429,0,21,2,Bryan Cristante,M,72,Roma,1773,Etrit Berisha,71,Empoli,1608,True,8,43,8,20,assisted,head
37,4,Roma,Empoli,0.026454905048013,0,28,-2,Nicolò Cambiaghi,F,72,Empoli,1608,Rui Patrício,81,Roma,1773,False,28,46,28,12,assisted,weak-foot
37,4,Roma,Empoli,0.014839356765151,0,31,-2,Nicolò Cambiaghi,F,72,Empoli,1608,Rui Patrício,81,Roma,1773,False,26,54,29,28,assisted,weak-foot
37,4,Roma,Empoli,0.077617399394512,0,33,-2,Alberto Grassi,M,62,Empoli,1608,Rui Patrício,81,Roma,1773,False,21,38,21,5,regular,strong-foot
37,4,Roma,Empoli,,1,35,2,Alberto Grassi,M,62,Roma,1773,Etrit Berisha,71,Empoli,1608,True,16,38,16,7,regular,weak-foot
37,4,Roma,Empoli,0.023555302992463,0,42,-3,Nicolò Cambiaghi,F,72,Empoli,1608,Rui Patrício,81,Roma,1773,False,30,29,31,20,set-piece,weak-foot
37,4,Roma,Empoli,0.012685429304838,0,42,-3,Alberto Grassi,M,62,Empoli,1608,Rui Patrício,81,Roma,1773,False,12,32,14,33,corner,head
37,4,Roma,Empoli,0.018757089972496,0,45,-3,Bartosz Bereszyński,D,55,Empoli,1608,Rui Patrício,81,Roma,1773,False,32,42,32,3,assisted,strong-foot
37,4,Roma,Empoli,0.045056667178869,0,45,3,Paulo Dybala,F,85,Roma,1773,Etrit Berisha,71,Empoli,1608,True,28,45,28,10,assisted,strong-foot
37,4,Roma,Empoli,0.56947535276413,1,55,3,Paulo Dybala,F,85,Roma,1773,Etrit Berisha,71,Empoli,1608,True,11,44,11,19,assisted,strong-foot
37,4,Roma,Empoli,0.058489676564932,0,59,4,Paulo Dybala,F,85,Roma,1773,Etrit Berisha,71,Empoli,1608,True,23,54,26,31,free-kick,strong-foot
37,4,Roma,Empoli,0.043247479945421,0,66,-4,Francesco Caputo,F,77,Empoli,1608,Rui Patrício,81,Roma,1773,False,9,33,11,37,assisted,head
37,4,Roma,Empoli,0.02020813152194,0,67,-4,Tommaso Baldanzi,M,71,Empoli,1608,Rui Patrício,81,Roma,1773,False,31,35,31,9,assisted,strong-foot
37,4,Roma,Empoli,0.065417788922787,0,71,4,Edoardo Bove,M,66,Roma,1773,Etrit Berisha,71,Empoli,1608,True,27,35,27,10,regular,strong-foot
37,4,Roma,Empoli,0.031827542930841,1,80,4,Bryan Cristante,M,72,Roma,1773,Etrit Berisha,71,Empoli,1608,True,30,39,30,1,assisted,strong-foot
37,4,Roma,Empoli,0.22598756849766,1,82,5,Romelu Lukaku,F,83,Roma,1773,Etrit Berisha,71,Empoli,1608,True,12,48,14,33,fast-break,weak-foot
37,4,Roma,Empoli,0.084432758390903,0,85,6,Andrea Belotti,F,75,Roma,1773,Etrit Berisha,71,Empoli,1608,True,14,28,18,40,regular,weak-foot
37,4,Roma,Empoli,0.049409721046686,0,86,6,Bryan Cristante,M,72,Roma,1773,Etrit Berisha,71,Empoli,1608,True,9,28,15,53,corner,strong-foot
37,4,Roma,Empoli,0.24698306620121,1,86,6,Gianluca Mancini,D,44,Roma,1773,Etrit Berisha,71,Empoli,1608,True,4,40,4,0,corner,head
38,4,Hellas Verona,Bologna,0.043490406125784,0,5,0,Martin Hongla,M,66,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,25,32,26,17,assisted,strong-foot
38,4,Hellas Verona,Bologna,0.090028658509254,0,14,0,Federico Bonazzoli,F,71,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,10,50,14,45,set-piece,weak-foot
38,4,Hellas Verona,Bologna,0.027790460735559,0,15,0,Josh Doig,D,61,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,26,41,26,2,corner,weak-foot
38,4,Hellas Verona,Bologna,0.034630816429853,0,22,0,Dan Ndoye,M,64,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,22,54,26,32,assisted,strong-foot
38,4,Hellas Verona,Bologna,0.063273355364799,0,23,0,Lewis Ferguson,M,73,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,12,37,12,14,assisted,head
38,4,Hellas Verona,Bologna,0.038782928138971,0,29,0,Michael Folorunsho,M,68,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,9,45,10,29,corner,head
38,4,Hellas Verona,Bologna,0.016417108476162,0,36,0,Sam Beukema,D,54,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,38,40,38,0,assisted,strong-foot
38,4,Hellas Verona,Bologna,0.0269228015095,0,38,0,Federico Bonazzoli,F,71,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,12,50,15,39,set-piece,head
38,4,Hellas Verona,Bologna,0.044760510325432,0,40,0,Davide Faraoni,D,71,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,12,45,13,22,corner,head
38,4,Hellas Verona,Bologna,0.020259909331799,0,41,0,Jesper Karlsson,M,75,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,24,23,29,35,assisted,strong-foot
38,4,Hellas Verona,Bologna,0.033066760748625,0,47,0,Cyril Ngonge,F,70,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,25,46,25,13,regular,strong-foot
38,4,Hellas Verona,Bologna,0.023993019014597,0,52,0,Jesper Karlsson,M,75,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,28,21,33,34,assisted,strong-foot
38,4,Hellas Verona,Bologna,0.05805367231369,0,59,0,Victor Kristiansen,D,54,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,17,24,23,43,regular,strong-foot
38,4,Hellas Verona,Bologna,0.035058718174696,0,59,0,Lewis Ferguson,M,73,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,26,33,26,15,regular,strong-foot
38,4,Hellas Verona,Bologna,0.097298361361027,0,72,0,Dan Ndoye,M,64,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,16,28,20,36,assisted,strong-foot
38,4,Hellas Verona,Bologna,0.077969014644623,0,73,0,Milan Đurić,F,70,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,16,41,16,3,assisted,weak-foot
38,4,Hellas Verona,Bologna,0.035395327955484,0,73,0,Tomáš Suslov,M,65,Hellas Verona,1629,Łukasz Skorupski,77,Bologna,1697,True,26,37,26,6,regular,strong-foot
38,4,Hellas Verona,Bologna,0.049951329827309,0,84,0,Riccardo Orsolini,M,74,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,13,44,13,17,assisted,head
38,4,Hellas Verona,Bologna,0.20151117444038,0,85,0,Giovanni Fabbian,M,62,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,10,42,10,11,assisted,head
38,4,Hellas Verona,Bologna,0.02260509878397,0,90,0,Joshua Zirkzee,F,73,Bologna,1697,Lorenzo Montipò,77,Hellas Verona,1629,False,27,47,27,14,assisted,weak-foot
39,4,Salernitana,Torino,0.023039540275931,0,1,0,Jovane Cabral,F,74,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,22,57,27,37,assisted,weak-foot
39,4,Salernitana,Torino,0.02883167937398,0,3,0,Demba Seck,F,64,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,26,39,26,2,assisted,weak-foot
39,4,Salernitana,Torino,0.028364008292556,0,10,0,Antonio Candreva,F,78,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,18,22,25,45,assisted,strong-foot
39,4,Salernitana,Torino,0.14253208041191,0,14,0,Nemanja Radonjić,M,75,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,9,42,9,12,regular,weak-foot
39,4,Salernitana,Torino,0.072659596800804,0,15,0,Duván Zapata,F,80,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,9,42,9,12,corner,head
39,4,Salernitana,Torino,0.256517380476,1,15,0,Alessandro Buongiorno,D,45,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,5,45,7,45,corner,strong-foot
39,4,Salernitana,Torino,0.02718947455287,0,33,-1,Pasquale Mazzocchi,M,60,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,32,40,32,0,assisted,strong-foot
39,4,Salernitana,Torino,0.083508096635342,1,41,1,Nemanja Radonjić,M,75,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,25,32,26,17,regular,weak-foot
39,4,Salernitana,Torino,0.021124077960849,0,44,2,Adrien Tameze,D,63,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,30,52,32,21,set-piece,strong-foot
39,4,Salernitana,Torino,0.21190705895424,0,45,-2,Jovane Cabral,F,74,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,16,44,16,14,fast-break,strong-foot
39,4,Salernitana,Torino,0.018006902188063,0,47,-2,Antonio Candreva,F,78,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,13,58,22,54,assisted,strong-foot
39,4,Salernitana,Torino,0.0305185187608,0,50,-2,Jovane Cabral,F,74,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,17,57,24,45,assisted,strong-foot
39,4,Salernitana,Torino,0.21165865659714,1,50,2,Nemanja Radonjić,M,75,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,15,41,15,3,assisted,weak-foot
39,4,Salernitana,Torino,0.013710669241846,0,52,-3,Jovane Cabral,F,74,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,27,18,34,39,assisted,strong-foot
39,4,Salernitana,Torino,0.037591010332108,0,54,-3,Jovane Cabral,F,74,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,29,31,30,17,assisted,strong-foot
39,4,Salernitana,Torino,0.027037581428885,0,57,3,Demba Seck,F,64,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,22,52,25,28,corner,strong-foot
39,4,Salernitana,Torino,0.06268572807312,0,57,3,Duván Zapata,F,80,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,8,26,16,60,fast-break,strong-foot
39,4,Salernitana,Torino,0.036053165793419,0,60,-3,Chukwubuikem Ikwuemesi,F,68,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,15,28,19,38,assisted,strong-foot
39,4,Salernitana,Torino,0.047929123044014,0,71,3,Demba Seck,F,64,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,18,57,24,43,assisted,strong-foot
39,4,Salernitana,Torino,0.88038873672485,0,77,3,Nemanja Radonjić,M,75,Torino,1682,Guillermo Ochoa,81,Salernitana,1615,False,15,40,15,0,assisted,weak-foot
39,4,Salernitana,Torino,0.01819028891623,0,82,-3,Agustín Martegani,M,68,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,31,29,32,19,assisted,strong-foot
39,4,Salernitana,Torino,0.10835772752762,0,83,-3,Federico Fazio,D,40,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,10,41,10,5,set-piece,head
39,4,Salernitana,Torino,0.049906503409147,0,85,-3,Chukwubuikem Ikwuemesi,F,68,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,4,48,8,63,assisted,head
39,4,Salernitana,Torino,0.07522389292717,0,86,-3,Chukwubuikem Ikwuemesi,F,68,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,6,46,8,45,corner,head
39,4,Salernitana,Torino,0.024195745587349,0,90,-3,Antonio Candreva,F,78,Salernitana,1615,Vanja Milinković-Savić,76,Torino,1682,True,29,55,32,27,regular,strong-foot
40,5,Lecce,Genoa,0.019410986453295,0,10,0,Gabriel Strefezza,M,66,Lecce,1597,Josep Martínez,72,Genoa,1601,True,23,38,23,4,set-piece,strong-foot
40,5,Lecce,Genoa,0.05971085652709,0,11,0,Nikola Krstović,F,73,Lecce,1597,Josep Martínez,72,Genoa,1601,True,21,30,23,25,assisted,weak-foot
40,5,Lecce,Genoa,0.23537075519562,0,22,0,Nikola Krstović,F,73,Lecce,1597,Josep Martínez,72,Genoa,1601,True,10,41,10,5,assisted,head
40,5,Lecce,Genoa,0.026276465505362,0,23,0,Nikola Krstović,F,73,Lecce,1597,Josep Martínez,72,Genoa,1601,True,30,42,30,3,assisted,strong-foot
40,5,Lecce,Genoa,0.087957620620728,0,32,0,Albert Guðmundsson,F,73,Genoa,1601,Wladimiro Falcone,76,Lecce,1597,False,6,52,13,63,assisted,strong-foot
40,5,Lecce,Genoa,0.015003187581897,0,33,0,Mattia Bani,D,18,Genoa,1601,Wladimiro Falcone,76,Lecce,1597,False,12,33,13,30,corner,head
40,5,Lecce,Genoa,0.035111375153065,0,35,0,Nikola Krstović,F,73,Lecce,1597,Josep Martínez,72,Genoa,1601,True,34,40,34,0,free-kick,strong-foot
40,5,Lecce,Genoa,0.030563279986382,0,38,0,Nikola Krstović,F,73,Lecce,1597,Josep Martínez,72,Genoa,1601,True,10,48,12,38,set-piece,head
